App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Firefox web browser,iOS,989804926,1924748448,Spain,10.1,5,2017-11-16,Ja Tony,Genial,El mejor navegador,Brilliant,The best browser,,
Firefox web browser,iOS,989804926,1924711650,USA,10.1,5,2017-11-16,appleuser90507,Love Photon and speed update !,New look is great! And browser much smoother and faster. Great work!,,,delighted,
Firefox web browser,iOS,989804926,1924656067,Spain,8.3,1,2017-11-16,Thebmoz,Obligatorio iOS 10.3 o superior,"Uno de los mejores buscadores y con su última actualización te fuerza a tener que actualizar a las nuevas versiones de iOS. 
Un buscador deberia ser abierto y permitir escoger al usuario lo que desea, no forzar a actualizaciones que no quiere el usuario.",Obligatory iOS 10.3 or higher,"One of the best search engines and with its latest update forces you to have to update to new versions of iOS. A search engine should be open and allow the user to choose what they want, not force updates that the user does not want.",,
Firefox web browser,iOS,989804926,1924646097,China,10.1,4,2017-11-16,每天都带冰冰出去遛,书签改名,希望书签能修改名称,Bookmarks renamed,Hope bookmarks can change the name,,
Firefox web browser,iOS,989804926,1924625053,Taiwan,10.1,3,2017-11-16,Dainty3839,書籤名稱,"1.目前書籤名稱無法修改，是否開放給使用者自訂名稱！
2.分頁標題列開很多個，分頁標題是否設計成可自動縮小，
    沒有修改。用不太習慣！",Bookmark name,"1. The current bookmark name can not be modified, is open to users to customize the name! 2. Paging title to open a lot of columns, paging header is designed to be automatically reduced, without modification. Not used to use!",,
Firefox web browser,iOS,989804926,1924588525,China,10.1,3,2017-11-16,蓝骑士,不能登录同步,如题，总是显示“意外错误”，邮箱验证也通过了，就是登录不了，无语了！,Can not log in to sync,"Such as the title, always shows &quot;accidental error&quot;, mailbox authentication also passed, that is, can not log in, speechless!",,
Firefox web browser,iOS,989804926,1924550023,Malaysia,10.1,5,2017-11-16,badrulryushi96,Good UI,This new update is really great...the UI is so easy to use and navigate...just keep the UI like this..it great,,,delighted,
Firefox web browser,iOS,989804926,1924544039,France,10.1,5,2017-11-16,PAK_,Toujours au top,Rien à redire toujours au top,Always on top,Nothing to complain always on top,,
Firefox web browser,iOS,989804926,1924539776,Poland,10.1,1,2017-11-16,Andrzej Rylski,Bug,This new version makes iPhone stop playing music at random. Fix this!,,,angry,
Firefox web browser,iOS,989804926,1924504992,India,10.1,5,2017-11-16,darshandodia,Awesome new look,Just love the new look for Firefox ! Super work guys👍,,,delighted,
Firefox web browser,iOS,989804926,1924444771,Italy,10.1,3,2017-11-16,Paolo~1995,Navigazione anonima predefinita,Sarebbe interessante poter impostare come predefinita la navigazione in incognito,Default anonymous navigation,It would be interesting to be able to set incognito navigation as the default,,
Firefox web browser,iOS,989804926,1924325360,India,10.1,3,2017-11-16,Jish_k,Similar version from 10.0 to 10.1,"There is no improvement from the previous version,10.0 to 10.1.
Then why new updates?",,,,
Firefox web browser,iOS,989804926,1924301150,USA,10.1,2,2017-11-16,tma17,Bookmarks and too sites,I don’t care to see the recommended by pocket items on my top sites. Also I can’t pin any sites to my top sites and bookmarks aren’t working properly. Instead of a bookmark bringing me to a site it brings me to the google search for the site.,,,meh,
Firefox web browser,iOS,989804926,1924241604,Canada,10.1,5,2017-11-16,Scott And,Firefox for iOS,Best web browser for iOS. Apple should allow third party rendering engines though to make it faster than Safari. I definitely recommend it!,,,happy,
Firefox web browser,iOS,989804926,1924187146,Vietnam,10.1,5,2017-11-16,Tuansako,This is really a quantum improvement,Very smooth and easy to use,,,delighted,
Firefox web browser,iOS,989804926,1924088825,Japan,10.1,1,2017-11-16,nt3160,以前のバージョンの方が良かった,使いにくい,It was better in the previous version,Awkward to use,,
Firefox web browser,iOS,989804926,1924018677,Australia,10.1,5,2017-11-16,MineTurtle636865467,Clean and easy to use,Love the simplistic look and the feature that allows you to send tabs from your phone to other devices.,,,delighted,
Firefox web browser,iOS,989804926,1923691660,Japan,10.1,3,2017-11-15,ajtwmdgptwmi,同期が二日前で止まった,"PCとのタブの同期が二日前で止まっています。
「今すぐ同期」を押しても更新されません。",Synchronization ceased two days ago,Tab synchronization with the PC has stopped two days ago. It will not be updated even if you press &quot;Sync Now&quot;.,,
Firefox web browser,iOS,989804926,1923684507,France,10.1,1,2017-11-15,Bb69006,Barre url qui rame,"Impossible de taper une url correctement, ça rame à mort... dommage ça fonctionnait bien avant la dernière mise à jour",Url bar that reams,"Can not type an url correctly, it reams to death ... it worked well before the last update",,
Firefox web browser,iOS,989804926,1923681717,Australia,10.1,5,2017-11-15,chief chirp,Very good browser,Firefox is a great browser that keeps the web good. It works great across devices. Only issue is that you can't move tab and my iPad loads half the page with it but the second issue I think is due to my iPad,,,meh,
Firefox web browser,iOS,989804926,1923610463,Taiwan,10.1,1,2017-11-15,mainamiyuki,更新後悲劇,"更新10.1後書籤和同步都失效了.....越更新越爛
我還是灌回8.3比較穩定",Updated tragedy,Update after the 10.1 bookmarks and synchronization have failed ..... The more the more rotten I still refilled 8.3 more stable,,
Firefox web browser,iOS,989804926,1923587365,Germany,10.1,5,2017-11-15,Noootch,Schick und fix,Sehr sauber und schnell. Wie auf dem Rechner,Chic and fix,Very clean and fast. As on the calculator,,
Firefox web browser,iOS,989804926,1923586114,Turkey,10.1,5,2017-11-15,•Triceps•,Çok iyi ve stabil,"Kendi çapımda testler yaptım Chrome mu ezdi diyemem ama ondan bi tık daha iyi performans verdi Chrome mu ondan sonra sildim artık firefox kullanacağım 
+ yönü tasarımı ve görsel açıdan Chromedan daha iyi beğendim
- yönü yok",Very good and stable,I&#39;ve done tests at my own pace I can not say it&#39;s a Chrome mu but I&#39;ve done a bit better than him Chrome mu I will now use FireFox after that I&#39;m better at Chromedan in terms of directional design and visuals -,,
Firefox web browser,iOS,989804926,1923585403,Austria,10.1,5,2017-11-15,TheFrowin,Neues Update Top!,"Nach dem neuen update läuft Firefox wider schnell die Preformace wurde verbessert, so kommt es jetzt zu weitaus wenigern hängern. Aber was ich am meisten schätze ist, dass ich mit Firefox den Zwang einer Facebook und Messenger App umgehen kann! So spart man sich Speicherplatz und entgeht der Datensammelwut von Facebook!",New Update Top!,"After the new update Firefox runs fast the preformace has been improved, now it comes to much fewer hangers. But what I value most is that I can handle the compulsion of a Facebook and Messenger app with Firefox! This saves you storage space and escapes the data gathering of Facebook!",,
Firefox web browser,iOS,989804926,1923567065,Austria,10.1,1,2017-11-15,SlengTeng,No Sync anymore,This was the main feature to me. Really sad. No need to use this browser any longer,,,sad,
Firefox web browser,iOS,989804926,1923515817,USA,10.1,1,2017-11-15,Catesedugate,"Simply doesn’t work on iPhone 7S , even after 3 pw changes.","Simply doesn’t work, even after 3 pw changes. Will not let me login! I’ve spent too much time trying to get this to work because it used to be my favorite!",,,meh,
Firefox web browser,iOS,989804926,1923446911,United Kingdom,10.1,5,2017-11-15,Debrosc,Amazing update,I really like the new look of my favorite browser. Well done! I hope some day Pc version also will be visually updated (I hated the look of tabs with rounded edges). :),,,happy,
Firefox web browser,iOS,989804926,1923378805,USA,10.1,1,2017-11-15,FrankRusso,1 star because ‘Pocket’ mandate,I’m giving this otherwise fine app 1 star because I’m sick of these companies forcing their ideology down our throats. I’m specifically talking now about this new ‘POCKET’ feature that displays the ads/articles Firefox wants me to see. I don’t care about Colin Kaepernick and I want him off my phone. Every day it’s a new article about some thing designed to make Firefox users feel better about themselves. GET OFF MY PHONE,,,meh,
Firefox web browser,iOS,989804926,1923329188,Belgium,10.1,5,2017-11-15,hotshotsacd,"latest ""photon"" update is a winner !","best iOS internet browser available today ! since this ""photon"" update (firefox ""quantum"" on the desktop and laptop side) : firefox for iOS is the better and fastest way to browse the web !",,,happy,
Firefox web browser,iOS,989804926,1923211920,Spain,10.1,5,2017-11-15,Jglamber,Muy buen trabajo esta última versión.,Va mucho más rápido y fluido. Más que Safari y Google Chrome. Se sincroniza con su versión de escritorio sin problema alguno y la nueva disposición de las opciones lo hace muy fácil de usar incluso con una mano. Muy muy buen trabajo de Mozilla. Enhorabuena!!,Very good work this latest version.,It goes much faster and fluid. More than Safari and Google Chrome. It synchronizes with your desktop version without any problem and the new arrangement of the options makes it very easy to use even with one hand. Very good work from Mozilla. Congratulations!!,meh,
Firefox web browser,iOS,989804926,1923133608,Australia,10.1,3,2017-11-15,Txtstsugg,Mostly great,"Missing one key feature though. Copy and paste. Seriously, how can a web browser not be able to copy and paste links! By far my favorite desktop browser but I'm stuck using Chrome here because of that one missing feature. PLEASE ADD IT.",,,meh,
Firefox web browser,iOS,989804926,1923120183,Brazil,10.1,5,2017-11-15,nicolastarzia,Ótimo app,"Aplicativo muito bom, falta apenas a integração com o 1Password.",Great app,"Very good app, just missing integration with 1Password.",,
Firefox web browser,iOS,989804926,1923095727,Turkey,10.1,4,2017-11-15,gla82x,Yer imi,Yer imlerine ya da sık kullandığımız sitelere istediğimiz ismi veremiyoruz.,Bookmark,We can not give names to bookmarks or sites we commonly use.,,
Firefox web browser,iOS,989804926,1923059966,Russia,10.1,4,2017-11-15,Rasheed03,🤔,Не работает ночной режим,😩,Not a night mode,,
Firefox web browser,iOS,989804926,1923027188,Italy,10.1,4,2017-11-15,Atreju236789,Ci siamo,"Migliorato veloce, io da firefox mi aspetto di piu, lavorare su impaginazione quando si leva le pubblicità ora è come gli altri manla 5 stella arriverà quando darete cio che altri non danno in fatto di sicurezza privacy e qualcosa in più nell’esperienza di navigazione",Here we are,"Improved fast, I firefox expect more, work on pagination when it comes to advertising now it&#39;s like the other 5 stars star will come when you give what others do not do in privacy security and something more in the navigation experience",,
Firefox web browser,iOS,989804926,1922914611,USA,10.1,5,2017-11-15,moejay5,Removed Very Important Feature,Please bring back the addon support. Lost support for Lastpass and Bitwarden!,,,,
Firefox web browser,iOS,989804926,1922905647,United Kingdom,10.1,5,2017-11-15,ShuBuGuoLai,Great alternative to Chrome,"This is easier to navigate than Chrome. I think Firefox provides a nicer user experience.
I also love the new theme and layout.",,,,
Firefox web browser,iOS,989804926,1922756206,United Kingdom,10.1,4,2017-11-15,PrincessP1,Try firefox focus,"Updates are good.  Use on laptop / desktop all the time .
Re comments left by 'Crash Pad' - all the things you request for this app are offered already available on the Firefox Focus app which i use as my main browser on ipad.  Has safari integration etc 

Keep up the good work on Firefox.",,,happy,
Firefox web browser,iOS,989804926,1922730897,Taiwan,10.1,5,2017-11-15,wfw333,The best browser so far,The best browser so far.,,,happy,
Firefox web browser,iOS,989804926,1922699630,France,10.1,2,2017-11-15,Aless0029,Plantage,Avec la nouvelle mise à jour Firefox plante tout le temps dommage ça marchait bien avant,Plantation,With the new Firefox update crashes all the time pity it worked well before,,
Firefox web browser,iOS,989804926,1922679414,United Kingdom,10.1,4,2017-11-15,A7J6H,Going down hill,"I have been using Firefox because Safari has a bug which means it will not delete all cookies.
This recent Firefox update added a third party ""Pocket"" feature
which i did not like, Mozilla replied and told me how to disable it. Nice to see app developers actually read these comments.",,,sad,
Firefox web browser,iOS,989804926,1922645536,Singapore,10.1,5,2017-11-15,MohaamEZ,You are working with advice,"Well the shape is beautiful and attractive but lacking
Open page tab order
It became very fast and smooth from before
It needs to save images directly from the Internet to photo albums without downloading them
Needs to improve the computer mode in Youtube
It needs a built-in video player to be a replacement for the slow Apple player
Well Mozilla needs to structure the bottom bar of the program and arrange it correctly
It needs some add - ons like",,,happy,
Firefox web browser,iOS,989804926,1922643167,USA,10.1,5,2017-11-15,Raul Kirkpatrick,"Oh, Snap!","Love it! Better than ever, and the desk top browser even faster!",,,delighted,
Firefox web browser,iOS,989804926,1922619758,China,10.1,4,2017-11-15,博宇嘉乐,还不错,希望ios可以增加插件。,Good,Hope ios can add plugins.,,
Firefox web browser,iOS,989804926,1922591419,Japan,10.1,1,2017-11-15,フランク長い,どうなってんだ！,iOS更新したらブックマーク消えちまったぞ！,'ve Got to do it!,After iOS update bookmarks disappeared!,,
Firefox web browser,iOS,989804926,1922565947,Taiwan,10.1,5,2017-11-15,Ausrin,iphone x 烙印？,"瀏覽網頁時頂部都空白不變色，
會不會看久後造成iphone X 烙印？

可否幫忙頂部設計半透明？不要全白。

firefox閱讀模式太棒了！但不敢看太久網頁。

希望能幫忙改變頂部全白設計，謝謝",iphone x imprint?,"When browsing the top of the web is not blank, will not see a long time after the iphone X imprint? Can help design the top translucent? Do not be all white. firefox reading mode is great! But dare not look too long page. Hope to help change the top all white design, thank you",,
Firefox web browser,iOS,989804926,1922539641,China,10.1,5,2017-11-15,名字太短容易被记住,很喜欢,新版本的火狐从设计到性能都很惊艳，希望火狐能够焕发第二春😘。,Like,"The new version of Firefox from design to performance are amazing, I hope Firefox will be able to rejuvenate the second spring 😘.",,
Firefox web browser,iOS,989804926,1922534586,USA,10.1,3,2017-11-15,mtissington,Not interested in recommendations,"The default home page has too much junk on it and I need the option to turn stuff off.
Pocket recommendations - Off
Frequently visited sites - Off
Home screen - blank - great",,,meh,
Firefox web browser,iOS,989804926,1922481513,Spain,10.1,4,2017-11-15,Jraul2012,La aplicación es perfecta pero falta algo,"Como dije la aplicación es perfecta, pero veo que falta que cuando abro un enlace de gmail salga la opción de abrir desde firefox. Por lo demás todo perfecto",The application is perfect but something is missing,"As I said the application is perfect, but I see that when I open a gmail link the option to open from firefox. Otherwise everything perfect",,
Firefox web browser,iOS,989804926,1922420508,Israel,10.1,3,2017-11-15,Menash,Nice attempt,"Nice looking and feels a bit more fast than safari. 
However no support for right to left languages.",,,happy,
Firefox web browser,iOS,989804926,1922399348,USA,10.1,5,2017-11-15,schalas1985,BEAUTIFUL,"WoW... The new look is super awesome.
Really well laid out, easy to use and well refined!!!!!!
WELL DONE GUYS
💪👌🤗",,,delighted,
Firefox web browser,iOS,989804926,1922382813,Finland,10.1,5,2017-11-15,Jüüden95,Uusin päivitys teki tehtävänsä!,Uusin päivitys teki sovelluksesta erittäin nopean ja muutenkin niin miellyttävän käyttää. Uusi oletus-selaimeni.,The latest update did its job!,The latest update made the application very fast and even so enjoyable to use. My new default browser.,,
Firefox web browser,iOS,989804926,1922337280,Netherlands,10.1,1,2017-11-15,Gangster40,Probleem,Firefox heeft nu het probleem dat  touch id niet werkt en beveligings code als je die instelt kom je er gewoon in heeft totaal geen zin,Problem,Firefox now has the problem that touch id does not work and decryption code when you set it you just do not have any meaning whatsoever,,
Firefox web browser,iOS,989804926,1922321071,Turkey,10.1,1,2017-11-15,Salihsezgin,Şaka gibi,"Reklamlar havada uçuşuyor
Reklam engelleme yok",Like a joke,Ads flying in the air No ad blocking,,
Firefox web browser,iOS,989804926,1922257799,USA,10.1,5,2017-11-15,acdha,Promising beta,"I like Firefox sync and the new UI is nicely polished. 

Fans of ad blockers should know that enabling Tracking Protection in settings also blocks most obvious content.",,,happy,
Firefox web browser,iOS,989804926,1922257184,Finland,10.1,4,2017-11-15,Jartsa-h,Hyvin toimii,"Uuden version huomiot: nopea, helppo käyttää, selkeä, ei syö akkua kuten crome. Suosittelen.",Very works,"New version remarks: Quick, easy to use, clear, does not eat battery like Crome. I recommend.",,
Firefox web browser,iOS,989804926,1922226117,Germany,10.1,3,2017-11-15,derDere,Version 10,"Als langwieriger Firefox Nutzer kann ich auch nun wieder sagen: jedes Mal wenn man sich gerade an das neue Design gewöhnt hat wird es von euch wieder umgeworfen. Ich weiß OpenSource lebt davon das viele ihre Ideen einbringen können. Aber es gibt einen Grund dafür das große Unternehmen ihre GUI nicht alle Nase lang ändern. Und das ist der das man es nicht allen recht machen kann. Den auch wenn nicht jeder euer neues Design so unnötig findet wie ich so haben wir doch alle etwas gemeinsam: der Mensch ist ein Gewohnheitstier.
Ja das neue Design sieht gut aus aber an neuen Funktionen mangelt es. Alles in allem sorgt Version 10 nur dafür das ich mich mal wieder umgewöhnen muss ohne dafür viel Neues zubekommen. Firefox sollte darüber nachdenken ob es klug ist seine GUI weiter aussehen zu lassen wie „Wibbly Wobbly Timey Wimey“ oder ob ihr eurer Software mal Wiedererkennungswert mit einem festen Gesicht geben wollt.",Version 10,"As a lengthy Firefox user, I can now say again: every time you get used to the new design, it is overturned by you again. I know Open Source lives from the fact that many can bring their ideas. But there is a reason that big companies are not changing their GUI every now and then. And that&#39;s the one that can not please everyone. Even if not everyone finds your new design as unnecessary as I do, we all have something in common: man is a creature of habit. Yes, the new design looks good, but it lacks new features. All in all, version 10 only makes sure that I have to get used to it without getting a lot of new stuff. Firefox should think about whether it&#39;s wise to make their GUI look like &quot;Wibbly Wobbly Timey Wimey&quot; or if you want to give your software a recognizable look with a solid face.",happy,
Firefox web browser,iOS,989804926,1922208193,United Kingdom,10.1,1,2017-11-15,asouviron,Total failure,Don’t know what to say. I update the app thinking I will then have a browser with the typical quality of Safari. But now the app simply crashes all the time and I cannot use it!,,,sad,
Firefox web browser,iOS,989804926,1922156087,Thailand,10.1,5,2017-11-15,beer ko charan,Very good support more app,Very good support more app,,,delighted,
Firefox web browser,iOS,989804926,1922057964,Belgium,10.1,5,2017-11-15,DidierLmn,Great browser,"Great safari alternative, and the new interface is very sleek.
I do wish Apple would allow setting a default browser other than Safari and allow app developers to use their own rendering engine instead of forcing WebKit, this would make Firefox even better on iOS.
However even with these constraints, Firefox on iOS is still a great browser that’s worth the download!",,,happy,
Firefox web browser,iOS,989804926,1922007605,USA,10.1,1,2017-11-15,Neveranidlemind,Top sites and bookmark options is still buggy,"1. Top sites still merges sites in the same domain as one icon.   Then I remove the top site and it brings forward another one of the the recently added and missing top sites as a new top site.

2. No ability to edit name of top sites... or simply use the user saved the name of same site.  Just force-feeds a name and favicon.

3. Add a bookmark and it just simply adds it.... with no initial option to put it where you want it or name it what you want.

4. What happened to tab style option?
  Not a big deal, but I personally liked having the option, and the scrolling list view opposed to the tile view. 

5.  Sites that when clicking a link need to load a separate page/tab by design dont load the link, just a blank page.   Ie:  link clicked, separate tab loads blank ""about:blank"" page.   

Pros:   Page load and rendering is all in all pretty darn good, but still not a default browser considering the above hindering usage issues.",,,sad,
Firefox web browser,iOS,989804926,1921922123,India,10.1,5,2017-11-15,maddykk,Fluid and exactly what I want from a browser,Works smoothly on phone and on PC. The newest addition to Firefox family ‘quantum’ is unbelievably fast. The screenshot integration is something I always wanted. Good bypass of snipping tool.,,,happy,
